Entity,Code,Day,people_vaccinated
Oklahoma,,2021-06-11,1670074
Oklahoma,,2021-06-12,1674803
Oklahoma,,2021-06-13,1678086
Oklahoma,,2021-06-14,1683949
Oklahoma,,2021-06-15,1720880
Oklahoma,,2021-06-16,1720961
Oklahoma,,2021-06-17,1728521
Oklahoma,,2021-06-18,1736323
Oklahoma,,2021-06-19,1740511
Oklahoma,,2021-06-20,1742992
Oklahoma,,2021-06-21,1745235
Oklahoma,,2021-06-22,1746376
Oklahoma,,2021-06-23,1748552
Oklahoma,,2021-06-24,1751504
Oklahoma,,2021-06-25,1760091
Oklahoma,,2021-06-26,1763187
Oklahoma,,2021-06-27,1766741
Oklahoma,,2021-06-28,1769465
Oklahoma,,2021-06-29,1770574
Oklahoma,,2021-06-30,1773539
Oklahoma,,2021-07-01,1777242
Oklahoma,,2021-07-02,1780468
Oklahoma,,2021-07-03,1783425
Oklahoma,,2021-07-04,1786204
Oklahoma,,2021-07-06,1788722
Oklahoma,,2021-07-07,1789758
Oklahoma,,2021-07-08,1792548
Oklahoma,,2021-07-09,1796060
Oklahoma,,2021-07-10,1800063
Oklahoma,,2021-07-11,1803832
Oklahoma,,2021-07-12,1806234
Oklahoma,,2021-07-13,1807905
Oklahoma,,2021-07-14,1811106
Oklahoma,,2021-07-15,1814851
Oklahoma,,2021-07-16,1818610
Oklahoma,,2021-07-17,1823085
Oklahoma,,2021-07-18,1827742
Oklahoma,,2021-07-19,1830714
Oklahoma,,2021-07-20,1832721
Oklahoma,,2021-07-21,1836978
Oklahoma,,2021-07-22,1842624
Oklahoma,,2021-07-23,1848176
Oklahoma,,2021-07-24,1854537
Oklahoma,,2021-07-25,1856086
Oklahoma,,2021-07-26,1857005
Oklahoma,,2021-07-27,1869510
Oklahoma,,2021-07-28,1875238
Oklahoma,,2021-07-29,1882789
Oklahoma,,2021-07-30,1890094
Oklahoma,,2021-07-31,1897232
Oklahoma,,2021-08-01,1899045
Oklahoma,,2021-08-02,1900108
Oklahoma,,2021-08-03,1915120
Oklahoma,,2021-08-04,1922060
Oklahoma,,2021-08-05,1929827
Oklahoma,,2021-08-06,1937675
Oklahoma,,2021-08-07,1947300
Oklahoma,,2021-08-08,1949268
Oklahoma,,2021-08-09,1950051
Oklahoma,,2021-08-10,1966499
Oklahoma,,2021-08-11,1973008
Oklahoma,,2021-08-12,1979238
Oklahoma,,2021-08-13,1988129
Oklahoma,,2021-08-14,1996864
Oklahoma,,2021-08-15,2004960
Oklahoma,,2021-08-16,2010197
Oklahoma,,2021-08-17,2013892
Oklahoma,,2021-08-18,2019902
Oklahoma,,2021-08-19,2026912
Oklahoma,,2021-08-20,2034578
Oklahoma,,2021-08-21,2041864
Oklahoma,,2021-08-22,2049452
Oklahoma,,2021-08-23,2054292
Oklahoma,,2021-08-24,2057606
Oklahoma,,2021-08-25,2063610
Oklahoma,,2021-08-26,2079828
Oklahoma,,2021-08-27,2086843
Oklahoma,,2021-08-28,2094129
Oklahoma,,2021-08-29,2101779
Oklahoma,,2021-08-30,2106337
Oklahoma,,2021-08-31,2109416
Oklahoma,,2021-09-01,2116822
Oklahoma,,2021-09-02,2123203
Oklahoma,,2021-09-03,2129599
Oklahoma,,2021-09-04,2136791
Oklahoma,,2021-09-07,2144418
Oklahoma,,2021-09-08,2152077
Oklahoma,,2021-09-09,2156513
Oklahoma,,2021-09-10,2161806
Oklahoma,,2021-09-11,2167106
Oklahoma,,2021-09-12,2173698
Oklahoma,,2021-09-13,2177376
Oklahoma,,2021-09-14,2179904
Oklahoma,,2021-09-15,2184635
Oklahoma,,2021-09-16,2189439
Oklahoma,,2021-09-17,2194258
Oklahoma,,2021-09-18,2198679
Oklahoma,,2021-09-19,2203603
Oklahoma,,2021-09-20,2206383
Oklahoma,,2021-09-21,2208131
Oklahoma,,2021-09-22,2211367
Oklahoma,,2021-09-23,2215380
Oklahoma,,2021-09-24,2218363
Oklahoma,,2021-09-25,2222743
Oklahoma,,2021-09-26,2226345
Oklahoma,,2021-09-27,2229487
Oklahoma,,2021-09-28,2231217
Oklahoma,,2021-09-29,2235643
Oklahoma,,2021-09-30,2239256
Oklahoma,,2021-10-01,2242977
Oklahoma,,2021-10-02,2245546
Oklahoma,,2021-10-03,2250641
Oklahoma,,2021-10-04,2254004
Oklahoma,,2021-10-05,2255807
Oklahoma,,2021-10-06,2258995
Oklahoma,,2021-10-07,2262206
Oklahoma,,2021-10-08,2266529
Oklahoma,,2021-10-09,2270436
Oklahoma,,2021-10-12,2277699
Oklahoma,,2021-10-13,2280293
Oklahoma,,2021-10-14,2285002
Oklahoma,,2021-10-15,2288377
Oklahoma,,2021-10-16,2291475
Oklahoma,,2021-10-17,2296617
Oklahoma,,2021-10-18,2298461
Oklahoma,,2021-10-19,2300224
Oklahoma,,2021-10-20,2303143
Oklahoma,,2021-10-21,2306261
Oklahoma,,2021-10-22,2320483
Oklahoma,,2021-10-23,2323628
Oklahoma,,2021-10-24,2326548
Oklahoma,,2021-10-25,2329449
Oklahoma,,2021-10-26,2332252
Oklahoma,,2021-10-27,2337167
Oklahoma,,2021-10-28,2342065
Oklahoma,,2021-10-29,2346477
Oklahoma,,2021-10-30,2351016
Oklahoma,,2021-10-31,2355199
Oklahoma,,2021-11-01,2357556
Oklahoma,,2021-11-02,2359939
Oklahoma,,2021-11-03,2363801
Oklahoma,,2021-11-04,2368051
Oklahoma,,2021-11-05,2371929
Oklahoma,,2021-11-06,2376302
Oklahoma,,2021-11-07,2380198
Oklahoma,,2021-11-08,2384304
Oklahoma,,2021-11-09,2387803
Oklahoma,,2021-11-10,2392545
Oklahoma,,2021-11-12,2405127
Oklahoma,,2021-11-13,2410668
Oklahoma,,2021-11-14,2416280
Oklahoma,,2021-11-15,2421090
Oklahoma,,2021-11-16,2423761
Oklahoma,,2021-11-17,2429835
Oklahoma,,2021-11-18,2435349
Oklahoma,,2021-11-19,2440802
Oklahoma,,2021-11-20,2447013
Oklahoma,,2021-11-21,2452860
Oklahoma,,2021-11-22,2456478
Oklahoma,,2021-11-23,2458645
Oklahoma,,2021-11-24,2466343
Oklahoma,,2021-11-29,2484400
Oklahoma,,2021-11-30,2485988
Oklahoma,,2021-12-01,2490052
Oklahoma,,2021-12-02,2495994
Oklahoma,,2021-12-03,2501328
Oklahoma,,2021-12-04,2512408
Oklahoma,,2021-12-05,2514111
Oklahoma,,2021-12-06,2517467
Oklahoma,,2021-12-07,2520319
Oklahoma,,2021-12-08,2525506
Oklahoma,,2021-12-09,2530686
Oklahoma,,2021-12-10,2535822
Oklahoma,,2021-12-11,2540898
Oklahoma,,2021-12-12,2545369
Oklahoma,,2021-12-13,2547938
Oklahoma,,2021-12-14,2550224
Oklahoma,,2021-12-15,2555097
Oklahoma,,2021-12-16,2559550
Oklahoma,,2021-12-17,2563948
Oklahoma,,2021-12-18,2568507
Oklahoma,,2021-12-19,2573185
Oklahoma,,2021-12-20,2576163
Oklahoma,,2021-12-21,2579162
Oklahoma,,2021-12-22,2584369
Oklahoma,,2021-12-23,2589735
Oklahoma,,2021-12-27,2600166
Oklahoma,,2021-12-28,2602348
Oklahoma,,2021-12-29,2606960
Oklahoma,,2021-12-30,2612220
Oklahoma,,2022-01-04,2627437
Oklahoma,,2022-01-05,2631688
Oklahoma,,2022-01-06,2636160
Oklahoma,,2022-01-07,2640631
Oklahoma,,2022-01-08,2645568
Oklahoma,,2022-01-09,2650565
Oklahoma,,2022-01-10,2653432
Oklahoma,,2022-01-11,2655867
Oklahoma,,2022-01-12,2660518
Oklahoma,,2022-01-13,2665283
Oklahoma,,2022-01-14,2669907
Oklahoma,,2022-01-15,2674934
Oklahoma,,2022-01-18,2683835
Oklahoma,,2022-01-19,2708245
Oklahoma,,2022-01-20,2711583
Oklahoma,,2022-01-21,2714827
Oklahoma,,2022-01-22,2718163
Oklahoma,,2022-01-23,2721308
Oklahoma,,2022-01-24,2723183
Oklahoma,,2022-01-25,2724542
Oklahoma,,2022-01-26,2728025
Oklahoma,,2022-01-27,2730295
Oklahoma,,2022-01-28,2732551
Oklahoma,,2022-01-29,2735015
Oklahoma,,2022-01-30,2737488
Oklahoma,,2022-01-31,2738891
Oklahoma,,2022-02-01,2739774
Oklahoma,,2022-02-02,2741618
Oklahoma,,2022-02-03,2743207
Oklahoma,,2022-02-04,2744473
Oklahoma,,2022-02-05,2745180
Oklahoma,,2022-02-06,2746117
Oklahoma,,2022-02-07,2746826
Oklahoma,,2022-02-08,2747463
Oklahoma,,2022-02-09,2748997
Oklahoma,,2022-02-10,2750511
Oklahoma,,2022-02-11,2752033
Oklahoma,,2022-02-12,2753396
Oklahoma,,2022-02-13,2755273
Oklahoma,,2022-02-14,2756280
Oklahoma,,2022-02-15,2756873
Oklahoma,,2022-02-16,2758186
Oklahoma,,2022-02-17,2760119
Oklahoma,,2022-02-18,2761423
Oklahoma,,2022-02-19,2762682
Oklahoma,,2022-02-22,2765287
Oklahoma,,2022-02-23,2766125
Oklahoma,,2022-02-24,2767253
Oklahoma,,2022-02-25,2768057
Oklahoma,,2022-02-26,2768272
Oklahoma,,2022-02-28,2769476
Oklahoma,,2022-03-01,2769904
Oklahoma,,2022-03-02,2770813
Oklahoma,,2022-03-03,2771743
Oklahoma,,2022-03-04,2772659
Oklahoma,,2022-03-05,2773606
Oklahoma,,2022-03-06,2774503
Oklahoma,,2022-03-07,2774950
Oklahoma,,2022-03-08,2775305
Oklahoma,,2022-03-09,2775526
Oklahoma,,2022-03-10,2777000
Oklahoma,,2022-03-11,2777174
Oklahoma,,2022-03-12,2777286
Oklahoma,,2022-03-13,2779113
Oklahoma,,2022-03-14,2779208
Oklahoma,,2022-03-15,2779806
Oklahoma,,2022-03-16,2780004
Oklahoma,,2022-03-17,2780217
Oklahoma,,2022-03-18,2782324
Oklahoma,,2022-03-19,2783105
Oklahoma,,2022-03-20,2783279
Oklahoma,,2022-03-21,2783309
Oklahoma,,2022-03-22,2784498
Oklahoma,,2022-03-23,2784632
Oklahoma,,2022-03-24,2785888
Oklahoma,,2022-03-25,2786034
Oklahoma,,2022-03-26,2787417
Oklahoma,,2022-03-27,2787588
Oklahoma,,2022-03-28,2787646
Oklahoma,,2022-03-29,2788680
Oklahoma,,2022-03-30,2788877
Oklahoma,,2022-03-31,2790127
Oklahoma,,2022-04-01,2790500
Oklahoma,,2022-04-02,2792119
Oklahoma,,2022-04-03,2792440
Oklahoma,,2022-04-04,2792634
Oklahoma,,2022-04-05,2793973
Oklahoma,,2022-04-06,2794317
Oklahoma,,2022-04-07,2795667
Oklahoma,,2022-04-08,2796250
Oklahoma,,2022-04-09,2797674
Oklahoma,,2022-04-10,2797977
Oklahoma,,2022-04-11,2798136
Oklahoma,,2022-04-12,2799493
Oklahoma,,2022-04-13,2799876
Oklahoma,,2022-04-14,2801324
Oklahoma,,2022-04-15,2801738
Oklahoma,,2022-04-17,2803252
Oklahoma,,2022-04-18,2803400
Oklahoma,,2022-04-19,2804562
Oklahoma,,2022-04-20,2804829
Oklahoma,,2022-04-21,2806642
Oklahoma,,2022-04-23,2808153
Oklahoma,,2022-04-24,2808413
Oklahoma,,2022-04-25,2808537
Oklahoma,,2022-04-26,2809547
Oklahoma,,2022-04-27,2809784
Oklahoma,,2022-04-29,2811286
Oklahoma,,2022-04-30,2812501
Oklahoma,,2022-05-01,2812725
Oklahoma,,2022-05-02,2812852
Oklahoma,,2022-05-03,2813745
Oklahoma,,2022-05-04,2813956
Oklahoma,,2022-05-05,2815030
Oklahoma,,2022-05-06,2815223
Oklahoma,,2022-05-07,2816270
Oklahoma,,2022-05-08,2816453
Oklahoma,,2022-05-09,2816538
Oklahoma,,2022-05-10,2817404
Oklahoma,,2022-05-12,2818658
Oklahoma,,2022-05-13,2818911
Oklahoma,,2022-05-14,2820037
Oklahoma,,2022-05-15,2820168
Oklahoma,,2022-05-16,2820377
Oklahoma,,2022-05-17,2821243
Oklahoma,,2022-05-18,2821379
Oklahoma,,2022-05-19,2822314
Oklahoma,,2022-05-20,2822579
Oklahoma,,2022-05-21,2823622
Oklahoma,,2022-05-22,2823743
Oklahoma,,2022-05-23,2823989
Oklahoma,,2022-05-24,2824947
Oklahoma,,2022-05-25,2825307
Oklahoma,,2022-05-26,2826252
Oklahoma,,2022-05-27,2826644
Oklahoma,,2022-05-31,2827960
Oklahoma,,2022-06-01,2828934
Oklahoma,,2022-06-02,2829476
Oklahoma,,2022-06-03,2829695
Oklahoma,,2022-06-04,2830764
Oklahoma,,2022-06-05,2830918
Oklahoma,,2022-06-06,2831049
Oklahoma,,2022-06-07,2831900
Oklahoma,,2022-06-08,2832160
Oklahoma,,2022-06-09,2832955
Oklahoma,,2022-06-10,2833158
Oklahoma,,2022-06-11,2834054
Oklahoma,,2022-06-12,2834200
Oklahoma,,2022-06-13,2834283
Oklahoma,,2022-06-14,2834443
Oklahoma,,2022-06-15,2835100
Oklahoma,,2022-06-16,2835321
Oklahoma,,2022-06-22,2837702
Oklahoma,,2022-06-29,2841901
Oklahoma,,2022-07-06,2845002
Oklahoma,,2022-07-13,2849951
Oklahoma,,2022-07-20,2855404
Oklahoma,,2022-07-27,2860728
Oklahoma,,2022-08-03,2863385
Oklahoma,,2022-08-10,2867883
Oklahoma,,2022-08-17,2870719
Oklahoma,,2022-08-24,2874020
Oklahoma,,2022-08-31,2876411
Oklahoma,,2022-09-07,2878043
Oklahoma,,2022-09-14,2881525
Oklahoma,,2022-09-21,2885675
Oklahoma,,2022-09-28,2890347
Oklahoma,,2022-10-05,2895955
Oklahoma,,2022-10-12,2900925
Oklahoma,,2022-10-19,2905803
Oklahoma,,2022-10-26,2911120
Oklahoma,,2022-11-02,2916711
Oregon,,2021-01-12,99594
Oregon,,2021-01-13,107843
Oregon,,2021-01-14,119980
Oregon,,2021-01-15,133091
Oregon,,2021-01-19,192550
Oregon,,2021-01-20,192550
Oregon,,2021-01-21,192550
Oregon,,2021-01-22,218413
Oregon,,2021-01-23,231606
Oregon,,2021-01-24,244669
Oregon,,2021-01-25,257296
Oregon,,2021-01-26,263167
Oregon,,2021-01-27,276200
Oregon,,2021-01-28,285528
Oregon,,2021-01-29,299508
Oregon,,2021-01-30,314964
Oregon,,2021-01-31,331692
Oregon,,2021-02-01,342827
Oregon,,2021-02-02,353035
Oregon,,2021-02-03,361249
Oregon,,2021-02-04,369704
Oregon,,2021-02-05,378078
Oregon,,2021-02-06,389513
Oregon,,2021-02-07,400019
Oregon,,2021-02-08,412660
Oregon,,2021-02-09,425086
Oregon,,2021-02-10,434561
Oregon,,2021-02-11,434561
Oregon,,2021-02-12,434561
Oregon,,2021-02-13,466801
Oregon,,2021-02-14,475841
Oregon,,2021-02-16,483103
Oregon,,2021-02-17,487286
Oregon,,2021-02-18,496092
Oregon,,2021-02-19,529837
Oregon,,2021-02-20,541691
Oregon,,2021-02-21,552058
Oregon,,2021-02-22,558708
Oregon,,2021-02-23,566952
Oregon,,2021-02-24,567693
Oregon,,2021-02-25,578441
Oregon,,2021-02-26,595929
Oregon,,2021-02-27,616134
Oregon,,2021-02-28,632080
Oregon,,2021-03-01,650472
Oregon,,2021-03-02,659018
Oregon,,2021-03-03,666187
Oregon,,2021-03-04,677995
Oregon,,2021-03-05,690687
Oregon,,2021-03-06,718580
Oregon,,2021-03-07,742710
Oregon,,2021-03-08,760168
Oregon,,2021-03-09,773967
Oregon,,2021-03-10,784943
Oregon,,2021-03-11,785467
Oregon,,2021-03-12,806341
Oregon,,2021-03-13,847034
Oregon,,2021-03-14,870504
Oregon,,2021-03-15,888090
Oregon,,2021-03-16,905439
Oregon,,2021-03-17,906252
Oregon,,2021-03-18,918539
Oregon,,2021-03-19,952346
Oregon,,2021-03-20,978493
Oregon,,2021-03-21,1004599
Oregon,,2021-03-22,1019809
Oregon,,2021-03-23,1032205
Oregon,,2021-03-24,1044742
Oregon,,2021-03-25,1067154
Oregon,,2021-03-26,1095410
Oregon,,2021-03-27,1120893
Oregon,,2021-03-28,1141447
Oregon,,2021-03-29,1158213
Oregon,,2021-03-30,1169185
Oregon,,2021-03-31,1187225
Oregon,,2021-04-01,1211160
Oregon,,2021-04-02,1242974
Oregon,,2021-04-03,1270002
Oregon,,2021-04-04,1297163
Oregon,,2021-04-05,1315090
Oregon,,2021-04-06,1327236
Oregon,,2021-04-07,1349522
Oregon,,2021-04-08,1372306
Oregon,,2021-04-09,1406840
Oregon,,2021-04-10,1437634
Oregon,,2021-04-11,1473448
Oregon,,2021-04-12,1496348
Oregon,,2021-04-13,1512819
Oregon,,2021-04-14,1534466
Oregon,,2021-04-15,1558998
Oregon,,2021-04-16,1583802
Oregon,,2021-04-17,1610356
Oregon,,2021-04-18,1637060
Oregon,,2021-04-19,1657107
Oregon,,2021-04-20,1670343
Oregon,,2021-04-21,1685787
Oregon,,2021-04-22,1686522
Oregon,,2021-04-23,1729523
Oregon,,2021-04-24,1754218
Oregon,,2021-04-25,1781648
Oregon,,2021-04-26,1797595
Oregon,,2021-04-27,1811978
Oregon,,2021-04-28,1827620
Oregon,,2021-04-29,1848204
Oregon,,2021-04-30,1869063
Oregon,,2021-05-01,1870231
Oregon,,2021-05-02,1914321
Oregon,,2021-05-03,1927088
Oregon,,2021-05-04,1936421
Oregon,,2021-05-05,1947073
Oregon,,2021-05-06,1962341
Oregon,,2021-05-07,1979576
Oregon,,2021-05-08,2004331
Oregon,,2021-05-09,2030348
Oregon,,2021-05-10,2046143
Oregon,,2021-05-11,2060754
Oregon,,2021-05-12,2072983
Oregon,,2021-05-13,2084544
Oregon,,2021-05-14,2096501
Oregon,,2021-05-15,2112050
Oregon,,2021-05-16,2129818
Oregon,,2021-05-17,2140584
Oregon,,2021-05-18,2152671
Oregon,,2021-05-19,2165015
Oregon,,2021-05-20,2176585
Oregon,,2021-05-21,2193956
Oregon,,2021-05-22,2215447
Oregon,,2021-05-23,2230196
Oregon,,2021-05-24,2243761
Oregon,,2021-05-25,2251409
Oregon,,2021-05-26,2261605
Oregon,,2021-05-27,2273769
Oregon,,2021-05-28,2285709
Oregon,,2021-05-29,2297590
Oregon,,2021-05-30,2309707
Oregon,,2021-06-01,2320098
Oregon,,2021-06-02,2321966
Oregon,,2021-06-03,2326903
Oregon,,2021-06-04,2334552
Oregon,,2021-06-05,2344210
Oregon,,2021-06-06,2353283
Oregon,,2021-06-07,2353525
Oregon,,2021-06-08,2365890
Oregon,,2021-06-09,2371622
Oregon,,2021-06-10,2371854
Oregon,,2021-06-11,2379413
Oregon,,2021-06-12,2387598
Oregon,,2021-06-13,2394183
Oregon,,2021-06-14,2399985
Oregon,,2021-06-15,2407428
Oregon,,2021-06-16,2413622
Oregon,,2021-06-17,2419637
Oregon,,2021-06-18,2424661
Oregon,,2021-06-19,2428695
Oregon,,2021-06-20,2433303
Oregon,,2021-06-21,2436329
Oregon,,2021-06-22,2437641
Oregon,,2021-06-23,2441267
Oregon,,2021-06-24,2444867
Oregon,,2021-06-25,2449650
Oregon,,2021-06-26,2455929
Oregon,,2021-06-27,2461516
Oregon,,2021-06-28,2463795
Oregon,,2021-06-29,2463872
Oregon,,2021-06-30,2467466
Oregon,,2021-07-01,2481285
Oregon,,2021-07-02,2484831
Oregon,,2021-07-03,2488282
Oregon,,2021-07-04,2492859
Oregon,,2021-07-06,2495783
Oregon,,2021-07-07,2496665
Oregon,,2021-07-08,2500170
Oregon,,2021-07-09,2500311
Oregon,,2021-07-10,2503184
Oregon,,2021-07-11,2506203
Oregon,,2021-07-12,2508487
Oregon,,2021-07-13,2509760
Oregon,,2021-07-14,2511818
Oregon,,2021-07-15,2514382
Oregon,,2021-07-16,2517102
Oregon,,2021-07-17,2519562
Oregon,,2021-07-18,2522045
Oregon,,2021-07-19,2524518
Oregon,,2021-07-20,2527959
Oregon,,2021-07-21,2528095
Oregon,,2021-07-22,2528258
Oregon,,2021-07-23,2534585
Oregon,,2021-07-24,2534731
Oregon,,2021-07-25,2541138
Oregon,,2021-07-26,2543463
Oregon,,2021-07-27,2544949
Oregon,,2021-07-28,2547997
Oregon,,2021-07-29,2551463
Oregon,,2021-07-30,2556604
Oregon,,2021-07-31,2560856
Oregon,,2021-08-01,2564903
Oregon,,2021-08-02,2567893
Oregon,,2021-08-03,2569747
Oregon,,2021-08-04,2572941
Oregon,,2021-08-05,2577654
Oregon,,2021-08-06,2582470
Oregon,,2021-08-07,2587126
Oregon,,2021-08-08,2592451
Oregon,,2021-08-09,2596102
Oregon,,2021-08-10,2598206
Oregon,,2021-08-11,2601592
Oregon,,2021-08-12,2605552
Oregon,,2021-08-13,2612166
Oregon,,2021-08-14,2617909
Oregon,,2021-08-15,2618070
Oregon,,2021-08-16,2618259
Oregon,,2021-08-17,2620087
Oregon,,2021-08-18,2620315
Oregon,,2021-08-19,2638185
Oregon,,2021-08-20,2644163
Oregon,,2021-08-21,2649217
Oregon,,2021-08-22,2655366
Oregon,,2021-08-23,2659811
Oregon,,2021-08-24,2662357
Oregon,,2021-08-25,2662570
Oregon,,2021-08-26,2673131
Oregon,,2021-08-27,2679276
Oregon,,2021-08-28,2685416
Oregon,,2021-08-29,2691245
Oregon,,2021-08-30,2695629
Oregon,,2021-08-31,2698081
Oregon,,2021-09-01,2703199
Oregon,,2021-09-02,2703449
Oregon,,2021-09-03,2715109
Oregon,,2021-09-04,2720850
Oregon,,2021-09-07,2732729
Oregon,,2021-09-08,2734796
Oregon,,2021-09-09,2738539
Oregon,,2021-09-10,2744164
Oregon,,2021-09-11,2749265
Oregon,,2021-09-12,2754554
Oregon,,2021-09-13,2758308
Oregon,,2021-09-14,2760704
Oregon,,2021-09-15,2765011
Oregon,,2021-09-16,2770096
Oregon,,2021-09-17,2774422
Oregon,,2021-09-18,2778354
Oregon,,2021-09-19,2782330
Oregon,,2021-09-20,2784825
Oregon,,2021-09-21,2786787
Oregon,,2021-09-23,2788531
Oregon,,2021-09-24,2791779
Oregon,,2021-09-25,2795298
Oregon,,2021-09-26,2795429
Oregon,,2021-09-27,2800410
Oregon,,2021-09-28,2801847
Oregon,,2021-09-29,2804640
Oregon,,2021-09-30,2807716
Oregon,,2021-10-01,2810893
Oregon,,2021-10-02,2813375
Oregon,,2021-10-03,2817087
Oregon,,2021-10-04,2819653
Oregon,,2021-10-05,2821210
Oregon,,2021-10-06,2823663
Oregon,,2021-10-07,2826529
Oregon,,2021-10-08,2830273
Oregon,,2021-10-09,2833379
Oregon,,2021-10-12,2839429
Oregon,,2021-10-13,2841583
Oregon,,2021-10-14,2844471
Oregon,,2021-10-15,2847046
Oregon,,2021-10-16,2850002
Oregon,,2021-10-17,2852529
Oregon,,2021-10-18,2853970
Oregon,,2021-10-19,2854917
Oregon,,2021-10-20,2856802
Oregon,,2021-10-21,2859232
Oregon,,2021-10-22,2863457
Oregon,,2021-10-23,2866145
Oregon,,2021-10-24,2868632
Oregon,,2021-10-25,2870229
Oregon,,2021-10-26,2871840
Oregon,,2021-10-27,2874367
Oregon,,2021-10-28,2877494
Oregon,,2021-10-29,2880464
Oregon,,2021-10-30,2883495
Oregon,,2021-10-31,2886384
Oregon,,2021-11-01,2886614
Oregon,,2021-11-02,2890305
Oregon,,2021-11-03,2892289
Oregon,,2021-11-04,2894718
Oregon,,2021-11-05,2897123
Oregon,,2021-11-06,2900211
Oregon,,2021-11-07,2903671
Oregon,,2021-11-08,2908539
Oregon,,2021-11-09,2909055
Oregon,,2021-11-10,2913813
Oregon,,2021-11-12,2924828
Oregon,,2021-11-13,2933042
Oregon,,2021-11-14,2939949
Oregon,,2021-11-15,2947848
Oregon,,2021-11-16,2951568
Oregon,,2021-11-17,2955997
Oregon,,2021-11-18,2961149
Oregon,,2021-11-19,2967704
Oregon,,2021-11-20,2973727
Oregon,,2021-11-21,2978992
Oregon,,2021-11-22,2986052
Oregon,,2021-11-23,2988772
Oregon,,2021-11-24,2996512
Oregon,,2021-11-29,3011855
Oregon,,2021-11-30,3013928
Oregon,,2021-12-01,3017235
Oregon,,2021-12-02,3021945
Oregon,,2021-12-03,3026692
Oregon,,2021-12-04,3031380
Oregon,,2021-12-05,3035806
Oregon,,2021-12-06,3040123
Oregon,,2021-12-07,3042371
Oregon,,2021-12-08,3046324
Oregon,,2021-12-09,3050896
Oregon,,2021-12-10,3055828
Oregon,,2021-12-11,3060803
Oregon,,2021-12-12,3065344
Oregon,,2021-12-13,3068767
Oregon,,2021-12-14,3070883
Oregon,,2021-12-15,3074088
Oregon,,2021-12-16,3078364
Oregon,,2021-12-17,3082915
Oregon,,2021-12-18,3087729
Oregon,,2021-12-19,3088026
Oregon,,2021-12-20,3095193
Oregon,,2021-12-21,3097388
Oregon,,2021-12-22,3101102
Oregon,,2021-12-23,3106530
Oregon,,2021-12-27,3117531
Oregon,,2021-12-28,3118724
Oregon,,2021-12-29,3121313
Oregon,,2021-12-30,3121766
Oregon,,2022-01-04,3127617
Oregon,,2022-01-05,3130107
Oregon,,2022-01-06,3133574
Oregon,,2022-01-07,3137144
Oregon,,2022-01-08,3140934
Oregon,,2022-01-09,3145127
Oregon,,2022-01-10,3147684
Oregon,,2022-01-11,3148099
Oregon,,2022-01-12,3151688
Oregon,,2022-01-13,3156040
Oregon,,2022-01-14,3160146
Oregon,,2022-01-15,3164020
Oregon,,2022-01-18,3171114
Oregon,,2022-01-19,3180658
Oregon,,2022-01-20,3184206
Oregon,,2022-01-21,3187577
Oregon,,2022-01-22,3191362
Oregon,,2022-01-23,3194565
Oregon,,2022-01-24,3196790
Oregon,,2022-01-25,3198117
Oregon,,2022-01-26,3200863
Oregon,,2022-01-27,3203019
Oregon,,2022-01-28,3205656
Oregon,,2022-01-29,3207929
Oregon,,2022-01-30,3210351
Oregon,,2022-01-31,3211843
Oregon,,2022-02-01,3213041
Oregon,,2022-02-02,3214802
Oregon,,2022-02-03,3216968
Oregon,,2022-02-04,3218803
Oregon,,2022-02-05,3220770
Oregon,,2022-02-06,3222912
Oregon,,2022-02-07,3224048
Oregon,,2022-02-08,3224650
Oregon,,2022-02-09,3224804
Oregon,,2022-02-10,3226511
Oregon,,2022-02-11,3228140
Oregon,,2022-02-12,3229752
Oregon,,2022-02-13,3231323
Oregon,,2022-02-14,3232394
Oregon,,2022-02-15,3232980
Oregon,,2022-02-16,3234087
Oregon,,2022-02-17,3235591
Oregon,,2022-02-18,3237078
Oregon,,2022-02-19,3238459
Oregon,,2022-02-22,3239853
Oregon,,2022-02-23,3240824
Oregon,,2022-02-24,3241951
Oregon,,2022-02-25,3243061
Oregon,,2022-02-26,3244019
Oregon,,2022-02-28,3245754
Oregon,,2022-03-01,3246243
Oregon,,2022-03-02,3247443
Oregon,,2022-03-03,3248697
Oregon,,2022-03-04,3249626
Oregon,,2022-03-05,3250425
Oregon,,2022-03-06,3251442
Oregon,,2022-03-07,3251458
Oregon,,2022-03-08,3251693
Oregon,,2022-03-09,3252445
Oregon,,2022-03-10,3253209
Oregon,,2022-03-11,3254011
Oregon,,2022-03-12,3254693
Oregon,,2022-03-13,3254731
Oregon,,2022-03-14,3256555
Oregon,,2022-03-15,3257175
Oregon,,2022-03-16,3257811
Oregon,,2022-03-17,3258508
Oregon,,2022-03-18,3259203
Oregon,,2022-03-19,3259848
Oregon,,2022-03-20,3260520
Oregon,,2022-03-21,3260961
Oregon,,2022-03-22,3261206
Oregon,,2022-03-23,3261714
Oregon,,2022-03-24,3262276
Oregon,,2022-03-25,3262853
Oregon,,2022-03-26,3263461
Oregon,,2022-03-27,3263487
Oregon,,2022-03-28,3264413
Oregon,,2022-03-29,3264549
Oregon,,2022-03-30,3265140
Oregon,,2022-03-31,3265681
Oregon,,2022-04-01,3266296
Oregon,,2022-04-02,3266989
Oregon,,2022-04-03,3267738
Oregon,,2022-04-04,3268169
Oregon,,2022-04-05,3268540
